3.0,12.6,1.3,2.1,20.0,103.0,1.5,0.6,0.5,1.4,7.6,0.6,1.6,640.0
3.0,13.2,5.2,2.3,22.0,93.0,1.7,0.6,0.6,1.6,7.9,0.6,1.5,725.0
3.0,13.8,4.1,2.4,19.5,89.0,1.8,0.8,0.5,1.6,9.0,0.6,1.6,480.0
3.0,12.4,3.0,2.4,27.0,97.0,1.9,0.6,0.6,1.1,7.5,0.7,1.7,880.0
3.0,14.3,1.7,2.7,25.0,98.0,2.8,1.3,0.5,2.7,13.0,0.6,2.0,660.0
3.0,13.5,1.7,2.6,22.5,89.0,2.6,1.1,0.5,2.3,11.8,0.6,1.8,620.0
3.0,12.4,3.8,2.4,21.0,88.0,2.3,0.9,0.5,1.0,7.7,0.6,1.6,520.0
3.0,13.7,2.3,2.5,20.0,107.0,1.8,0.6,0.5,0.8,5.9,1.0,1.8,680.0
3.0,12.8,3.3,2.6,22.0,106.0,1.6,0.6,0.6,1.0,5.6,0.9,2.1,570.0
3.0,13.0,3.5,2.4,18.5,106.0,1.4,0.7,0.4,0.9,5.3,0.7,1.8,675.0
3.0,13.0,2.8,2.3,22.0,90.0,1.4,0.7,0.4,1.0,9.6,0.7,1.7,615.0
3.0,13.7,4.4,2.3,22.5,88.0,1.3,0.5,0.5,1.1,6.6,0.8,1.8,520.0
3.0,13.4,3.7,2.6,23.0,111.0,1.7,0.9,0.4,1.5,10.7,0.8,1.6,695.0
3.0,12.8,3.4,2.3,19.5,88.0,1.5,0.7,0.4,1.0,10.3,0.7,2.6,685.0
3.0,13.6,2.6,2.7,24.5,105.0,1.6,0.8,0.4,1.5,8.7,0.7,1.8,750.0
3.0,13.4,4.6,2.9,25.0,112.0,2.0,1.0,0.3,1.1,8.5,0.7,1.9,630.0
3.0,12.2,3.0,2.3,19.0,96.0,1.3,0.5,0.4,0.7,5.5,0.7,1.8,510.0
3.0,12.8,2.4,2.3,19.5,86.0,1.4,0.5,0.5,0.6,9.9,0.6,1.6,748.5
3.0,14.2,2.5,2.5,20.0,91.0,1.7,0.7,0.4,1.2,9.7,0.6,1.7,660.0
3.0,13.7,5.7,2.5,20.5,95.0,1.7,0.6,0.5,1.1,7.7,0.6,1.7,740.0
3.0,13.4,2.3,2.5,23.0,102.0,1.8,0.8,0.4,1.4,7.3,0.7,1.6,750.0
3.0,13.3,4.3,2.3,20.0,120.0,2.3,0.7,0.4,1.4,10.2,0.6,1.6,835.0
3.0,13.2,2.6,2.4,20.0,120.0,1.6,0.7,0.5,1.5,9.3,0.6,1.6,840.0
3.0,14.1,4.1,2.7,24.5,96.0,2.0,0.8,0.6,1.4,5.0,0.6,1.6,560.0
